Date,QUOTE_DATE,EXPIRE_DATE,UNDERLYING_LAST,STRIKE,C_LAST,C_BID,C_ASK,C_IV,C_VOLUME,diff,diff_date
2022-07-27,2022-07-27,2022-08-17,401.01,401.0,5.39,7.96,8.03,0.20869,2.0,0.009999999999990905,21
2022-07-28,2022-07-28,2022-08-17,406.04,406.0,7.61,7.51,7.55,0.18529,56.0,0.040000000000020464,20
2022-07-29,2022-07-29,2022-08-19,412.05,412.0,7.52,7.53,7.55,0.18159,2870.0,0.05000000000001137,21
2022-08-01,2022-08-01,2022-08-22,410.72,410.0,8.52,8.26,8.3,0.18892,163.0,0.7200000000000273,21
2022-08-02,2022-08-02,2022-08-22,408.13,408.0,8.74,8.0,8.04,0.19786,39.0,0.12999999999999545,20
2022-08-03,2022-08-03,2022-08-24,414.41,414.0,8.18,7.86,7.87,0.18775,12.0,0.410000000000025,21
2022-08-04,2022-08-04,2022-08-24,414.2,414.0,7.58,7.15,7.19,0.17373,41.0,0.19999999999998863,20
2022-08-05,2022-08-05,2022-08-26,413.44,413.0,7.66,7.74,7.78,0.18688,254.0,0.4399999999999977,21
2022-08-08,2022-08-08,2022-08-29,413.01,413.0,7.44,7.56,7.63,0.17979,62.0,0.009999999999990905,21
2022-08-09,2022-08-09,2022-08-29,411.35,411.0,7.51,7.71,7.75,0.18458,57.0,0.35000000000002274,20
2022-08-10,2022-08-10,2022-08-31,419.95,420.0,6.9,7.0,7.14,0.17059,6241.0,0.05000000000001137,21
2022-08-11,2022-08-11,2022-08-31,420.0,420.0,6.92,6.87,6.9,0.16366,622.0,0.0,20
2022-08-12,2022-08-12,2022-09-02,427.06,427.0,7.25,7.18,7.22,0.16851,114.0,0.060000000000002274,21
2022-08-15,2022-08-15,2022-09-06,428.86,429.0,7.18,7.07,7.1,0.16379,866.0,0.13999999999998636,22
2022-08-16,2022-08-16,2022-09-06,429.69,430.0,6.9,6.86,6.9,0.16586,1014.0,0.3100000000000023,21
2022-08-17,2022-08-17,2022-09-07,426.67,426.0,7.66,7.6,7.64,0.16584,125.0,0.6700000000000159,21
2022-08-18,2022-08-18,2022-09-07,427.84,428.0,6.56,6.46,6.49,0.15851,218.0,0.160000000000025,20
2022-08-19,2022-08-19,2022-09-09,422.14,422.0,7.45,7.53,7.56,0.17275,508.0,0.13999999999998636,21
2022-08-22,2022-08-22,2022-09-12,413.41,413.0,8.25,8.32,8.38,0.19329,147.0,0.410000000000025,21
2022-08-23,2022-08-23,2022-09-12,412.33,412.0,8.23,8.03,8.05,0.19471,302.0,0.3299999999999841,20
2022-08-24,2022-08-24,2022-09-14,413.63,414.0,7.94,7.74,7.78,0.18864,166.0,0.37000000000000455,21
2022-08-25,2022-08-25,2022-09-14,419.5,420.0,7.01,7.02,7.05,0.18528,157.0,0.5,20
2022-08-26,2022-08-26,2022-09-16,405.31,405.0,9.16,8.91,8.95,0.22866,1460.0,0.3100000000000023,21
2022-08-29,2022-08-29,2022-09-19,402.65,403.0,9.74,8.41,8.46,0.22547,204.0,0.35000000000002274,21
2022-08-30,2022-08-30,2022-09-19,398.17,398.0,9.1,8.64,8.69,0.22977,69.0,0.17000000000001592,20
2022-08-31,2022-08-31,2022-09-21,395.13,395.0,9.77,8.31,9.91,0.24024,1.0,0.12999999999999545,21
2022-09-01,2022-09-01,2022-09-21,396.39,396.0,7.6,8.26,8.3,0.23437,1452.0,0.38999999999998636,20
2022-09-02,2022-09-02,2022-09-23,392.27,392.0,8.07,8.25,8.3,0.21905,127.0,0.2699999999999818,21
2022-09-05,2022-09-05,2022-09-26,392.24,392.0,13.31,9.0,9.07,0.23218,3.0,0.2400000000000091,21
2022-09-06,2022-09-06,2022-09-26,390.79,390.0,8.4,8.71,8.78,0.24262,162.0,0.7900000000000205,20
2022-09-07,2022-09-07,2022-09-28,397.79,398.0,7.77,7.73,7.78,0.2185,84.0,0.20999999999997954,21
2022-09-08,2022-09-08,2022-09-28,400.39,400.0,7.34,7.47,7.53,0.20012,265.0,0.38999999999998636,20
2022-09-09,2022-09-09,2022-09-30,406.57,407.0,7.3,7.25,7.31,0.20423,1191.0,0.4300000000000068,21
2022-09-12,2022-09-12,2022-10-03,410.94,411.0,7.69,7.75,7.8,0.20471,245.0,0.060000000000002274,21
2022-09-13,2022-09-13,2022-10-03,393.12,393.0,10.38,8.1,8.69,0.23051,5.0,0.12000000000000455,20
2022-09-14,2022-09-14,2022-10-05,394.61,395.0,7.69,8.15,8.2,0.23007,85.0,0.38999999999998636,21
2022-09-15,2022-09-15,2022-10-05,390.15,390.0,8.35,8.23,8.3,0.22834,52.0,0.14999999999997726,20
2022-09-16,2022-09-16,2022-10-07,385.65,386.0,9.12,9.34,9.39,0.24552,200.0,0.35000000000002274,21
2022-09-19,2022-09-19,2022-10-10,388.54,388.0,9.22,9.37,9.41,0.23173,178.0,0.5400000000000205,21
2022-09-20,2022-09-20,2022-10-10,384.16,384.0,9.58,9.5,9.55,0.24999,90.0,0.160000000000025,20
2022-09-21,2022-09-21,2022-10-12,377.4,378.0,10.04,9.73,9.78,0.26626,46.0,0.6000000000000227,21
2022-09-22,2022-09-22,2022-10-12,374.22,374.0,10.37,9.36,9.4,0.25177,258.0,0.22000000000002728,20
2022-09-23,2022-09-23,2022-10-14,367.93,368.0,10.0,10.12,10.17,0.27641,277.0,0.06999999999999318,21
2022-09-26,2022-09-26,2022-10-17,364.32,364.0,11.6,10.71,10.76,0.29703,13.0,0.3199999999999932,21
2022-09-27,2022-09-27,2022-10-17,363.39,364.0,9.86,10.08,10.11,0.29183,28.0,0.6100000000000136,20
2022-09-28,2022-09-28,2022-10-19,370.49,370.0,11.1,10.47,10.52,0.27572,284.0,0.4900000000000091,21
2022-09-29,2022-09-29,2022-10-19,362.84,362.0,10.67,10.7,10.74,0.29019,893.0,0.839999999999975,20
2022-09-30,2022-09-30,2022-10-21,357.27,357.0,10.76,10.69,10.72,0.29494,458.0,0.2699999999999818,21
2022-10-03,2022-10-03,2022-10-24,366.62,366.0,10.74,9.94,9.99,0.25752,16.0,0.6200000000000045,21
2022-10-04,2022-10-04,2022-10-24,377.8,378.0,8.56,9.14,9.18,0.25221,160.0,0.19999999999998863,20
2022-10-05,2022-10-05,2022-10-26,377.12,377.0,10.61,9.37,9.41,0.24127,56.0,0.12000000000000455,21
2022-10-06,2022-10-06,2022-10-26,373.21,373.0,13.03,9.79,9.82,0.26449,0.0,0.20999999999997954,20
2022-10-07,2022-10-07,2022-10-28,362.91,363.0,9.96,10.13,10.18,0.27946,350.0,0.08999999999997499,21
2022-10-10,2022-10-10,2022-10-31,360.07,360.0,10.3,10.22,10.26,0.27787,706.0,0.06999999999999318,21
2022-10-11,2022-10-11,2022-10-31,357.76,358.0,9.98,9.91,9.96,0.2836,584.0,0.2400000000000091,20
2022-10-12,2022-10-12,2022-11-02,356.58,357.0,11.45,10.74,10.78,0.3035,95.0,0.4200000000000159,21
2022-10-13,2022-10-13,2022-11-02,365.96,366.0,10.48,10.32,10.38,0.29262,140.0,0.040000000000020464,20
2022-10-14,2022-10-14,2022-11-04,357.66,358.0,10.82,10.23,10.27,0.28695,39.0,0.339999999999975,21
2022-10-17,2022-10-17,2022-11-07,366.79,367.0,10.12,10.15,10.19,0.27502,107.0,0.20999999999997954,21
2022-10-18,2022-10-18,2022-11-07,371.15,371.0,9.71,10.08,10.12,0.27171,31.0,0.14999999999997726,20
2022-10-19,2022-10-19,2022-11-09,368.51,369.0,10.38,10.42,10.47,0.28504,28.0,0.4900000000000091,21
2022-10-20,2022-10-20,2022-11-09,365.52,366.0,10.34,9.97,10.01,0.28206,85.0,0.4800000000000182,20
2022-10-21,2022-10-21,2022-11-11,374.3,374.0,11.17,11.12,11.16,0.28849,159.0,0.30000000000001137,21
2022-10-24,2022-10-24,2022-11-14,378.8,379.0,11.1,10.78,10.82,0.28574,80.0,0.19999999999998863,21
2022-10-25,2022-10-25,2022-11-14,384.81,385.0,10.5,10.27,10.31,0.29928,81.0,0.18999999999999773,20
2022-10-26,2022-10-26,2022-11-16,382.12,382.0,10.9,10.28,10.32,0.26238,41.0,0.12000000000000455,21
2022-10-27,2022-10-27,2022-11-16,380.17,380.0,9.73,9.88,9.91,0.30896,58.0,0.17000000000001592,20
2022-10-28,2022-10-28,2022-11-18,388.97,389.0,10.09,10.23,10.26,0.2575,1473.0,0.029999999999972715,21
2022-10-31,2022-10-31,2022-11-21,386.15,386.0,10.61,9.92,9.96,0.24937,18.0,0.14999999999997726,21
2022-11-01,2022-11-01,2022-11-21,384.59,385.0,9.48,9.49,9.52,0.26246,101.0,0.410000000000025,20
2022-11-02,2022-11-02,2022-11-23,374.86,375.0,10.19,9.94,9.99,0.26456,8.0,0.13999999999998636,21
2022-11-03,2022-11-03,2022-11-23,371.09,372.0,8.65,8.71,8.75,0.24723,48.0,0.910000000000025,20
2022-11-04,2022-11-04,2022-11-25,376.36,376.0,8.43,8.93,8.97,0.23464,261.0,0.36000000000001364,21
2022-11-07,2022-11-07,2022-11-28,380.01,380.0,8.72,8.61,8.65,0.22322,60.0,0.009999999999990905,21
2022-11-08,2022-11-08,2022-11-28,382.0,382.0,8.79,8.7,8.74,0.2411,135.0,0.0,20
2022-11-09,2022-11-09,2022-11-30,374.09,374.0,9.27,9.12,9.15,0.23688,77.0,0.08999999999997499,21
2022-11-10,2022-11-10,2022-11-30,394.62,395.0,8.01,8.17,8.21,0.2151,1069.0,0.37999999999999545,20
2022-11-11,2022-11-11,2022-12-02,398.61,399.0,7.77,7.94,7.98,0.19846,879.0,0.38999999999998636,21
2022-11-14,2022-11-14,2022-12-05,395.16,395.0,9.83,8.3,8.33,0.20141,82.0,0.160000000000025,21
2022-11-15,2022-11-15,2022-12-05,398.52,399.0,7.29,7.49,7.53,0.19633,99.0,0.4800000000000182,20
2022-11-16,2022-11-16,2022-12-07,395.49,395.0,8.44,8.29,8.32,0.19647,69.0,0.4900000000000091,21
2022-11-17,2022-11-17,2022-12-07,394.25,394.0,7.16,7.66,7.71,0.19383,160.0,0.25,20
2022-11-18,2022-11-18,2022-12-09,396.14,396.0,8.22,7.92,7.95,0.19602,198.0,0.13999999999998636,21
2022-11-21,2022-11-21,2022-12-12,394.59,395.0,7.1,7.16,7.28,0.18109,83.0,0.410000000000025,21
2022-11-22,2022-11-22,2022-12-12,399.9,400.0,6.78,6.77,6.79,0.16925,233.0,0.10000000000002274,20
2022-11-23,2022-11-23,2022-12-14,402.42,402.0,7.78,7.89,7.92,0.18329,523.0,0.4200000000000159,21
2022-11-24,2022-11-24,2022-12-14,402.42,402.0,8.04,8.0,8.04,0.1823,526.0,0.4200000000000159,20
2022-11-25,2022-11-25,2022-12-16,402.33,402.0,7.85,7.91,8.03,0.19961,1726.0,0.3299999999999841,21
2022-11-28,2022-11-28,2022-12-16,395.93,396.0,8.09,8.06,8.1,0.22315,490.0,0.06999999999999318,18
2022-11-29,2022-11-29,2022-12-23,395.31,395.0,8.46,8.71,8.86,0.21852,104.0,0.3100000000000023,24
2022-11-30,2022-11-30,2022-12-23,407.54,408.0,7.35,7.55,7.87,0.19209,983.0,0.45999999999997954,23
2022-12-01,2022-12-01,2022-12-23,407.4,407.0,7.97,7.83,7.96,0.1979,230.0,0.39999999999997726,22
2022-12-02,2022-12-02,2022-12-23,406.87,407.0,6.72,6.97,7.04,0.19248,2339.0,0.12999999999999545,21
2022-12-05,2022-12-05,2022-12-23,399.58,400.0,6.95,6.89,6.95,0.20617,496.0,0.4200000000000159,18
2022-12-06,2022-12-06,2022-12-30,393.87,394.0,8.05,8.1,8.18,0.20618,447.0,0.12999999999999545,24
2022-12-07,2022-12-07,2022-12-30,393.11,393.0,8.47,8.28,8.39,0.21699,483.0,0.11000000000001364,23
2022-12-08,2022-12-08,2022-12-30,396.26,396.0,7.88,7.86,7.93,0.20609,2434.0,0.2599999999999909,22
2022-12-09,2022-12-09,2022-12-30,393.29,393.0,7.77,7.71,7.84,0.20725,28.0,0.29000000000002046,21
2022-12-12,2022-12-12,2022-12-30,398.92,399.0,7.9,7.83,7.87,0.23699,312.0,0.07999999999998408,18
2022-12-13,2022-12-13,2023-01-06,401.95,402.0,8.33,7.75,7.83,0.19319,272.0,0.05000000000001137,24
2022-12-14,2022-12-14,2023-01-06,399.41,399.0,7.28,7.28,7.39,0.17087,59.0,0.410000000000025,23
2022-12-15,2022-12-15,2023-01-06,389.71,390.0,6.9,6.84,6.92,0.19716,1240.0,0.29000000000002046,22
2022-12-19,2022-12-19,2023-01-06,380.02,380.0,7.22,7.2,7.23,0.2012,1870.0,0.01999999999998181,18
2022-12-20,2022-12-20,2023-01-13,380.49,380.0,9.19,9.12,9.16,0.21117,678.0,0.4900000000000091,24
2022-12-21,2022-12-21,2023-01-13,386.21,386.0,8.33,8.23,8.27,0.19414,247.0,0.20999999999997954,23
2022-12-22,2022-12-22,2023-01-13,380.72,381.0,8.38,8.44,8.47,0.21952,798.0,0.2799999999999727,22
2022-12-23,2022-12-23,2023-01-13,382.88,383.0,8.0,7.97,7.99,0.20485,594.0,0.12000000000000455,21
2022-12-26,2022-12-26,2023-01-13,382.91,383.0,7.96,7.91,8.0,0.22174,603.0,0.08999999999997499,18
2022-12-27,2022-12-27,2023-01-20,381.38,381.0,9.0,9.03,9.06,0.21027,1641.0,0.37999999999999545,24
2022-12-28,2022-12-28,2023-01-20,376.71,377.0,8.75,8.73,8.76,0.21881,807.0,0.29000000000002046,23
2022-12-29,2022-12-29,2023-01-20,383.33,383.0,8.5,8.47,8.5,0.20722,3413.0,0.3299999999999841,22
2022-12-30,2022-12-30,2023-01-20,382.44,382.0,8.21,8.31,8.35,0.2049,1490.0,0.4399999999999977,21
2023-01-03,2023-01-03,2023-01-27,380.82,381.0,8.94,8.84,8.88,0.21707,926.0,0.18000000000000682,24
2023-01-04,2023-01-04,2023-01-27,383.71,384.0,7.46,8.2,8.24,0.20103,1406.0,0.29000000000002046,23
2023-01-05,2023-01-05,2023-01-27,379.38,379.0,8.5,8.59,8.62,0.20769,1290.0,0.37999999999999545,22
2023-01-06,2023-01-06,2023-01-27,388.04,388.0,7.72,7.51,7.6,0.19065,324.0,0.040000000000020464,21
2023-01-09,2023-01-09,2023-01-27,387.88,388.0,7.46,7.41,7.44,0.20188,384.0,0.12000000000000455,18
2023-01-10,2023-01-10,2023-02-03,390.62,391.0,8.5,8.49,8.53,0.19903,93.0,0.37999999999999545,24
2023-01-11,2023-01-11,2023-02-03,395.49,395.0,9.11,9.12,9.17,0.20586,1523.0,0.4900000000000091,23
2023-01-12,2023-01-12,2023-02-03,396.93,397.0,7.6,7.63,7.66,0.17931,637.0,0.06999999999999318,22
2023-01-13,2023-01-13,2023-02-03,398.47,398.0,7.41,7.3,7.33,0.17275,774.0,0.4700000000000273,21
2023-01-17,2023-01-17,2023-02-10,397.77,398.0,7.39,7.56,7.59,0.17173,297.0,0.2300000000000182,24
2023-01-18,2023-01-18,2023-02-10,391.53,392.0,7.5,7.47,7.49,0.17924,526.0,0.4700000000000273,23
2023-01-19,2023-01-19,2023-02-10,388.61,389.0,7.73,7.54,7.57,0.18554,213.0,0.38999999999998636,22
2023-01-20,2023-01-20,2023-02-10,395.88,396.0,7.17,7.22,7.24,0.17913,379.0,0.12000000000000455,21
2023-01-23,2023-01-23,2023-02-10,400.63,401.0,6.9,6.88,6.91,0.18459,893.0,0.37000000000000455,18
2023-01-24,2023-01-24,2023-02-17,400.23,400.0,8.45,8.5,8.53,0.18644,5874.0,0.2300000000000182,24
2023-01-25,2023-01-25,2023-02-17,400.32,400.0,8.18,8.19,8.21,0.18594,7476.0,0.3199999999999932,23
2023-01-26,2023-01-26,2023-02-17,404.73,405.0,7.44,7.41,7.43,0.17905,8690.0,0.2699999999999818,22
2023-01-27,2023-01-27,2023-02-17,405.68,406.0,7.29,7.26,7.28,0.17369,2990.0,0.3199999999999932,21
2023-01-30,2023-01-30,2023-02-17,400.58,401.0,7.52,7.54,7.56,0.20099,2463.0,0.4200000000000159,18
2023-01-31,2023-01-31,2023-02-24,406.44,406.0,8.06,8.33,8.35,0.18503,360.0,0.4399999999999977,24
2023-02-01,2023-02-01,2023-02-24,410.73,411.0,7.65,7.1,7.14,0.15887,477.0,0.2699999999999818,23
2023-02-02,2023-02-02,2023-02-24,416.61,417.0,6.89,7.02,7.07,0.19171,1124.0,0.38999999999998636,22
2023-02-03,2023-02-03,2023-02-24,412.36,412.0,7.44,7.34,7.36,0.1687,812.0,0.36000000000001364,21
2023-02-06,2023-02-06,2023-02-24,409.94,410.0,6.89,6.97,7.0,0.17574,1294.0,0.060000000000002274,18
2023-02-07,2023-02-07,2023-03-03,415.22,415.0,7.95,8.0,8.03,0.17816,1711.0,0.22000000000002728,24
2023-02-08,2023-02-08,2023-03-03,410.72,411.0,7.76,7.79,7.82,0.17803,1891.0,0.2799999999999727,23
2023-02-09,2023-02-09,2023-03-03,407.11,407.0,8.2,8.22,8.25,0.18828,284.0,0.11000000000001364,22
2023-02-10,2023-02-10,2023-03-03,408.04,408.0,7.87,7.83,7.86,0.18529,682.0,0.040000000000020464,21
2023-02-13,2023-02-13,2023-03-03,412.81,413.0,6.91,6.94,6.96,0.17551,1171.0,0.18999999999999773,18
2023-02-14,2023-02-14,2023-03-10,412.68,412.5,7.97,7.92,7.96,0.16965,672.0,0.18000000000000682,24
2023-02-15,2023-02-15,2023-03-10,413.99,414.0,7.12,7.12,7.14,0.1545,1037.0,0.009999999999990905,23
2023-02-16,2023-02-16,2023-03-10,408.33,408.0,8.38,7.86,7.9,0.1773,730.0,0.3299999999999841,22
2023-02-17,2023-02-17,2023-03-10,407.26,407.5,7.12,7.13,7.15,0.17206,628.0,0.2400000000000091,21
2023-02-21,2023-02-21,2023-03-17,399.11,399.0,8.97,8.9,8.93,0.20388,612.0,0.11000000000001364,24
2023-02-22,2023-02-22,2023-03-17,398.52,399.0,7.96,8.03,8.06,0.19969,1872.0,0.4800000000000182,23
2023-02-23,2023-02-23,2023-03-17,400.66,401.0,7.7,7.59,7.61,0.19645,1793.0,0.339999999999975,22
2023-02-24,2023-02-24,2023-03-17,396.46,396.0,8.02,8.05,8.07,0.20178,2801.0,0.45999999999997954,21
2023-02-27,2023-02-27,2023-03-17,397.7,398.0,6.98,6.97,6.99,0.19369,4696.0,0.30000000000001137,18
2023-02-28,2023-02-28,2023-03-24,396.31,396.0,8.62,8.67,8.71,0.21568,51.0,0.3100000000000023,24
2023-03-01,2023-03-01,2023-03-24,394.76,395.0,7.79,7.81,7.84,0.1994,929.0,0.2400000000000091,23
2023-03-02,2023-03-02,2023-03-24,397.72,397.5,7.73,7.54,7.57,0.19433,39.0,0.22000000000002728,22
2023-03-03,2023-03-03,2023-03-24,404.13,404.0,6.88,6.97,7.0,0.17834,372.0,0.12999999999999545,21
2023-03-06,2023-03-06,2023-03-24,404.48,404.0,6.87,6.92,6.94,0.18722,264.0,0.4800000000000182,18
2023-03-07,2023-03-07,2023-03-31,398.31,398.0,7.84,7.77,7.8,0.18896,218.0,0.3100000000000023,24
2023-03-08,2023-03-08,2023-03-31,398.86,399.0,7.1,7.11,7.14,0.18065,709.0,0.13999999999998636,23
2023-03-09,2023-03-09,2023-03-31,391.63,392.0,8.0,7.93,7.96,0.22109,136.0,0.37000000000000455,22
2023-03-10,2023-03-10,2023-03-31,385.89,386.0,8.15,8.23,8.27,0.23103,270.0,0.11000000000001364,21
2023-03-13,2023-03-13,2023-03-31,385.29,385.0,8.79,8.79,8.83,0.24903,747.0,0.29000000000002046,18
2023-03-14,2023-03-14,2023-04-06,391.69,392.0,7.8,7.99,8.06,0.21759,202.0,0.3100000000000023,23
2023-03-15,2023-03-15,2023-04-06,389.23,389.0,8.32,8.38,8.45,0.22655,67.0,0.2300000000000182,22
2023-03-16,2023-03-16,2023-04-06,396.0,396.0,7.15,7.18,7.24,0.19429,58.0,0.0,21
2023-03-17,2023-03-17,2023-04-06,390.14,390.0,8.89,8.83,8.87,0.22233,341.0,0.13999999999998636,20
2023-03-20,2023-03-20,2023-04-06,393.58,394.0,7.65,7.64,7.67,0.21443,302.0,0.4200000000000159,17
2023-03-21,2023-03-21,2023-04-14,398.79,399.0,8.74,8.47,8.5,0.19241,32.0,0.20999999999997954,24
2023-03-22,2023-03-22,2023-04-14,392.16,392.0,11.25,9.54,9.6,0.22284,3.0,0.160000000000025,23
2023-03-23,2023-03-23,2023-04-14,393.15,393.0,8.56,9.06,9.09,0.21844,254.0,0.14999999999997726,22
2023-03-24,2023-03-24,2023-04-14,395.73,396.0,7.35,7.47,7.5,0.18367,265.0,0.2699999999999818,21
2023-03-27,2023-03-27,2023-04-14,396.46,396.0,7.55,7.39,7.42,0.18671,245.0,0.45999999999997954,18
2023-03-28,2023-03-28,2023-04-21,395.65,396.0,7.83,7.81,7.83,0.17954,480.0,0.35000000000002274,24
2023-03-29,2023-03-29,2023-04-21,401.33,401.0,7.98,7.74,7.76,0.17051,883.0,0.3299999999999841,23
2023-03-30,2023-03-30,2023-04-21,403.69,404.0,6.87,6.87,6.9,0.1614,1128.0,0.3100000000000023,22
2023-03-31,2023-03-31,2023-04-21,409.39,409.0,7.22,7.26,7.28,0.16317,1676.0,0.38999999999998636,21
2023-04-03,2023-04-03,2023-04-21,410.93,411.0,6.21,6.18,6.2,0.15376,4512.0,0.06999999999999318,18
2023-04-04,2023-04-04,2023-04-28,408.67,409.0,7.1,7.18,7.19,0.15664,1293.0,0.3299999999999841,24
2023-04-05,2023-04-05,2023-04-28,407.66,407.5,7.28,7.26,7.28,0.15766,1131.0,0.160000000000025,23
2023-04-06,2023-04-06,2023-04-28,409.21,409.0,6.86,6.81,6.84,0.15123,1364.0,0.20999999999997954,22
2023-04-10,2023-04-10,2023-04-28,409.66,410.0,5.9,5.96,5.98,0.15137,1903.0,0.339999999999975,18
2023-04-11,2023-04-11,2023-05-05,409.7,410.0,7.58,7.72,7.75,0.16946,2643.0,0.30000000000001137,24
2023-04-12,2023-04-12,2023-05-05,408.05,408.0,7.65,7.55,7.57,0.16546,856.0,0.05000000000001137,23
2023-04-13,2023-04-13,2023-05-05,413.46,413.0,7.18,7.2,7.23,0.15497,1963.0,0.45999999999997954,22
2023-04-14,2023-04-14,2023-05-05,412.5,412.5,6.65,6.54,6.56,0.14774,1051.0,0.0,21
2023-04-17,2023-04-17,2023-05-05,413.95,414.0,5.88,5.93,5.95,0.14541,1079.0,0.05000000000001137,18
2023-04-18,2023-04-18,2023-05-12,414.21,414.0,7.22,7.15,7.18,0.14763,1338.0,0.20999999999997954,24
2023-04-19,2023-04-19,2023-05-12,414.21,414.0,6.8,6.87,6.9,0.14976,444.0,0.20999999999997954,23
2023-04-20,2023-04-20,2023-05-12,411.88,412.0,6.71,6.62,6.65,0.1475,3094.0,0.12000000000000455,22
2023-04-21,2023-04-21,2023-05-12,412.18,412.0,6.61,6.63,6.65,0.14947,1271.0,0.18000000000000682,21
2023-04-24,2023-04-24,2023-05-12,412.64,412.5,6.04,6.05,6.07,0.14628,789.0,0.13999999999998636,18
2023-04-25,2023-04-25,2023-05-19,406.12,406.0,8.19,8.16,8.19,0.1756,1570.0,0.12000000000000455,24
2023-04-26,2023-04-26,2023-05-19,404.37,404.0,8.12,8.07,8.09,0.1755,1925.0,0.37000000000000455,23
2023-04-27,2023-04-27,2023-05-19,412.41,412.5,6.53,6.47,6.49,0.14333,3994.0,0.08999999999997499,22
2023-04-28,2023-04-28,2023-05-19,415.92,416.0,5.79,5.81,5.83,0.12928,2351.0,0.07999999999998408,21
2023-05-01,2023-05-01,2023-05-19,415.53,416.0,5.52,5.43,5.44,0.13687,3254.0,0.4700000000000273,18
2023-05-02,2023-05-02,2023-05-26,410.85,411.0,7.41,7.32,7.35,0.15754,519.0,0.14999999999997726,24
2023-05-03,2023-05-03,2023-05-26,407.97,408.0,7.56,7.47,7.51,0.16465,184.0,0.029999999999972715,23
2023-05-04,2023-05-04,2023-05-26,405.19,405.0,7.84,7.8,7.83,0.18129,1336.0,0.18999999999999773,22
2023-05-05,2023-05-05,2023-05-26,412.66,412.5,6.26,6.21,6.23,0.14057,1030.0,0.160000000000025,21
2023-05-08,2023-05-08,2023-05-26,412.8,413.0,5.63,5.56,5.61,0.13812,1203.0,0.19999999999998863,18
2023-05-09,2023-05-09,2023-06-02,410.97,411.0,7.09,7.1,7.13,0.15055,624.0,0.029999999999972715,24
2023-05-10,2023-05-10,2023-06-02,412.77,413.0,6.72,6.41,6.43,0.13903,296.0,0.2300000000000182,23
2023-05-11,2023-05-11,2023-06-02,412.17,412.0,6.35,6.33,6.35,0.13747,1125.0,0.17000000000001592,22
2023-05-12,2023-05-12,2023-06-02,411.65,412.0,5.65,5.66,5.68,0.13605,1071.0,0.35000000000002274,21
2023-05-15,2023-05-15,2023-06-02,413.02,413.0,5.26,5.28,5.3,0.12703,1387.0,0.01999999999998181,18
2023-05-16,2023-05-16,2023-06-09,410.26,410.0,7.3,7.2,7.22,0.14969,799.0,0.2599999999999909,24
2023-05-17,2023-05-17,2023-06-09,415.24,415.0,6.49,6.35,6.37,0.13276,3255.0,0.2400000000000091,23
2023-05-18,2023-05-18,2023-06-09,419.24,419.0,5.98,6.02,6.05,0.12604,1285.0,0.2400000000000091,22
2023-05-19,2023-05-19,2023-06-09,418.6,419.0,5.79,5.87,5.89,0.13922,1007.0,0.39999999999997726,21
2023-05-22,2023-05-22,2023-06-09,418.77,419.0,5.47,5.52,5.55,0.13496,1404.0,0.2300000000000182,18
2023-05-23,2023-05-23,2023-06-16,414.06,414.0,7.45,7.46,7.48,0.16323,1555.0,0.060000000000002274,24
2023-05-24,2023-05-24,2023-06-16,411.09,411.0,7.74,7.61,7.65,0.16987,3510.0,0.08999999999997499,23
2023-05-25,2023-05-25,2023-06-16,414.63,415.0,6.74,6.65,6.68,0.16356,3596.0,0.37000000000000455,22
2023-05-26,2023-05-26,2023-06-16,419.97,420.0,6.34,6.27,6.3,0.14199,4316.0,0.029999999999972715,21
2023-05-30,2023-05-30,2023-06-23,420.13,420.0,6.4,6.29,6.34,0.14056,1722.0,0.12999999999999545,24
2023-05-31,2023-05-31,2023-06-23,417.8,418.0,5.97,5.89,5.92,0.14319,747.0,0.19999999999998863,23
2023-06-01,2023-06-01,2023-06-23,421.82,422.0,4.91,4.95,4.98,0.11866,775.0,0.18000000000000682,22
2023-06-02,2023-06-02,2023-06-23,427.9,428.0,4.81,4.67,4.7,0.1153,1196.0,0.10000000000002274,21
2023-06-05,2023-06-05,2023-06-23,427.09,427.0,4.59,4.58,4.62,0.11954,849.0,0.08999999999997499,18
2023-06-06,2023-06-06,2023-06-30,428.03,428.0,5.08,4.99,5.02,0.11019,308.0,0.029999999999972715,24
2023-06-07,2023-06-07,2023-06-30,426.59,427.0,4.5,4.5,4.54,0.1106,655.0,0.410000000000025,23
2023-06-08,2023-06-08,2023-06-30,429.13,429.0,4.54,4.51,4.53,0.11109,956.0,0.12999999999999545,22
2023-06-09,2023-06-09,2023-06-30,429.93,430.0,4.17,4.2,4.23,0.10322,4998.0,0.06999999999999318,21
2023-06-12,2023-06-12,2023-06-30,433.79,434.0,4.24,4.27,4.3,0.11946,1927.0,0.20999999999997954,18
2023-06-13,2023-06-13,2023-07-07,436.68,437.0,4.76,4.86,4.89,0.11359,1792.0,0.3199999999999932,24
2023-06-14,2023-06-14,2023-07-07,437.15,437.0,4.51,4.76,4.81,0.10635,1046.0,0.14999999999997726,23
2023-06-15,2023-06-15,2023-07-07,442.61,443.0,4.45,4.53,4.59,0.12004,1865.0,0.38999999999998636,22
2023-06-16,2023-06-16,2023-07-07,439.35,439.0,5.45,5.33,5.36,0.10453,1144.0,0.35000000000002274,21
